"url_object_id","question_id","author_id","author_name","content","praise_num","comments_num","url","create_time","update_time","crawl_time","answer_id"
"35467633b48bc16e53ec7471076f3fba","22867272","79c9ec8ec535f59606ec93b97112fdb4","DEEPNESS","见人说人话，见鬼说鬼话。","0","0",,"11/6/2017 19:22:45","11/6/2017 19:22:45","8/4/2019 03:42:44","182256849"
"356b985174e7d662588e6197eff29749","52231322","137dc000201a0a856a9eb946da62ccd7","卓善","我是90后。 在我没上小学之前，我妈就已经开了电器铺了，那时候最红的是香港乐坛，街头巷尾都在播粤语歌看港剧。 在我读小学的时候，家里面的电器铺生意都是红红火火的，那时候能买得起音响影碟机就是有钱人了，很多人都是过年才会购买这些大件。 过年前后那半个月，我家几平米的店铺要几个人来帮忙，客人多到挤到挤不进去。最低的一天也日入过万。在二千年的时候这个销售额已经是很了不起了。 后来，家里电器铺日渐衰落，即使是…","0","1",,"15/11/2016 19:40:30","15/11/2016 19:40:30","7/4/2019 18:41:23","131429451"
"356ebd3e3eacb5ac08e9f93ec64674cf","20910380","86cf88a018fdfaf6c17208a3146160ba","李道兵","攀科技树有一个额外的好处，可以把人类多余的生产力沉淀下来，避免失业率上升。 同时在国家竞争中，你的科技树攀得越高，就有更多的底牌可以打。","3","12",,"3/5/2014 12:20:33","14/8/2014 14:50:13","8/4/2019 06:31:11","25165972"
"3576cd2ad48e110d6c80e778f74b56a1","266574241","58fea10e6fcb041c7d567e122ab634e1","詹三岁","我祝你前程似锦是真的，我舍不得你也是真的，我喜欢你也是真的，唯独祝你幸福是真假参半的。","1","3",,"4/12/2018 11:11:28","4/12/2018 11:11:28","8/4/2019 07:54:23","544899175"
"357bc4fe51f6dc0cc61436ff38accaff","20694013","853c51f36c5de256602b8d0fd1409237","熙尘","阿德勒《超越自卑》题主好好看看","0","0",,"23/1/2016 17:20:35","23/1/2016 17:20:35","8/4/2019 03:39:22","82979102"
"3582803f378c24410977eb8beb4850d9","299171677","ce1cb4e71b05be7138c03dee77331fdb","wq3977","我就没吐，甚至恶心想吐的感觉都没有。就是一开始那个月偶尔不想吃饭。我o，不知道娃和娃爸啥血型","0","0",,"25/11/2018 21:44:48","25/11/2018 21:44:48","7/4/2019 18:38:39","538883193"
"358e3f7a4620d851ca9b8e44043154dd","52231322","e12f3e05b61de1f933b6c4704c0f5ca1","伽蓝白夜GaraNakt","道格拉斯?亚当斯的科技三定律： 1 任何在我出生时已经有的科技都是稀松平常的世界本来秩序的一部分。 2 任何在我15-35岁之间诞生的科技都是将会改变世界的革命性产物。 3 任何在我35岁之后诞生的科技都是违反自然规律要遭天谴的。 所以从来就没有什么“惊人的变化”，一切都是一种循环而已， 1 大多数我出生时已经有的流行文化都是陈旧老土不值一提的。2 大多数在我10-30岁之间诞生的流行文化都是无法复制的经典。3 大多数在我3…","55","826",,"27/11/2016 13:54:26","27/11/2016 13:56:24","7/4/2019 18:18:11","133213589"
"3594b32a4de6b431baae50d4b6148be0","21541150","7ddc896a8ec3e2e190739ce1d929b3fa","绍泠悠","同高三现在建议是好好学习吧孩子至于怎么快速涉猎领域。。。多听课多联系多读书一万小时理论可以看看哦","0","0",,"6/7/2018 18:57:03","6/7/2018 18:57:03","8/4/2019 01:22:13","435705019"
"3597bc7eaad7d3b5990fb87a4a352fa3","24458648","0f0f09b3d100db496ae1e4ec95052796","知乎用户","补充一下 @kentzhu 大大的答案 1. 一个好用的翻x工具 2. Gmail 3. Google","1","1",,"14/7/2014 12:53:24","14/7/2014 12:53:24","7/4/2019 18:17:01","27936994"
"35ab9664c0b6e816179e3ff5e481f91b","20694013","a3d4f6ba86040b520a2b5636f079dc80","杨鹏凯","关于自卑，我想了很久很久，也看过很多心灵鸡汤，每个人都想着战胜自卑，有多少人能做到呢？ 存在就有他的意义，自卑可以起码可以让我们看清自己的不足，能让我们反思自己到底需要什么才能过得开心积极，如果改变不了自卑，就“放任”它！ 这里引用杨绛先生的话，“我们曾多么渴望外界的认可，到头来才发现，世界是自己的，与他人毫无干系！” 人一辈子短短几十年，什么是真是假，到头来，只有自己真正过得好，过得开心，过得无…","0","0",,"2/7/2016 13:35:33","2/7/2016 13:47:24","8/4/2019 03:34:37","108955647"
"35d77acbdd76173002e0c84c5754634e","26753619","0","匿名用户","当我男朋友！！ 你就打败全世界99.99%的男人了，还不足以让你觉得自己优秀吗？","0","0",,"1/2/2016 22:34:20","1/2/2016 22:34:20","8/4/2019 06:36:45","84441915"
"35e16a3706f5b821b021bb0f43121cb0","30836454","c1309538bbab786f45795447e1d1e1d1","沉思着","不整天准备反攻大陆，那就坐等被统一。什么？你们说的是三国？那好，查找替换下。","0","1",,"11/7/2018 17:52:59","11/7/2018 17:52:59","8/4/2019 03:21:19","439876832"
"35e30e0bd33106116b63ad3c7bcd1567","266574241","f34b981a868eecb6415d12ff91197d7d","银河脑洞唧","第一次看一本书，每两页就有句子特别喜欢。于是一点一点记下来，偶尔翻开看看还是很有感觉。和大家分享噜噜噜~可以说每一句有感觉的句子都有一个故事...希望大家也能喜欢！ 1.告白不是为了成功，而是为了让自己的人生中不要再留有遗憾。2.很多人就像浑浊的水，要经过一段时间的沉淀才能分清楚他们对自己的意义，而成长就是把所有的人生细节沉淀出不一样的味道。3.也许年轻时做的那些没有意义的事，现在想起来最大的意义就是，让…","0","1",,"26/3/2018 10:52:38","26/3/2018 10:53:14","8/4/2019 06:46:20","350759550"
"35f7d18f5aeb665d6cdc78ce18d88c61","20694013","b9d4106ffdb35961cf27f69cb5b70554","小袁","我觉得每个人都有自卑的方面吧，努力上进，有自信的基础了，就会好很多","0","0",,"21/5/2017 23:35:51","21/5/2017 23:35:51","8/4/2019 03:27:26","172670759"
"35f9cb97b8b44f26b0a6406832448baa","266574241","0f48f9bba001b2491e55a58b32538220","林深不是林鹿","想避世更要在世上-陈鸿宇 人有七情六欲，物有百转轮回。既然是岁月，就免不了炎凉荣枯；既然是人生，就免不了爱恨情仇。人的内心可以广袤高远，能容乾坤万物，能纳吉凶祸福，能装高山流水，能载喜乐哀愁。人的内心也可以狭小低俗只容一己私利，只纳阿谀逢迎，只装功名利禄，只载酒绿灯红。 既在江湖内，都是苦命人 -老舍《茶馆》 多图预警～～～～～～ [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片]","0","2",,"18/10/2018 14:02:52","3/11/2018 21:36:25","8/4/2019 06:46:22","513233422"
"36390443d833bd51051a16ea433fb0b1","52231322","4e8da8262cf3b9b1420210adc63cedbb","瓦伏查","见证了第一代iPad，笔记本走向轻薄化，还有智能机迅速消灭功能机 以及。。。。。 爱上了Sony","2","1",,"11/11/2016 00:45:52","11/11/2016 00:45:52","7/4/2019 18:43:33","130775088"
"36474e814e9eb19312751832d46a2d5e","20694013","fff4ef146d4d93f063c47a6319cba1d4","沈烨","一个人，去完成更多的事情。","0","0",,"22/11/2018 21:35:03","22/11/2018 21:35:03","8/4/2019 01:34:32","536984543"
"367f176450ba0edd4614935b11608d60","20694013","530485ad8507d84254e18118132fd8d3","古古","学着接受自卑的自己，这确实是真实的自己。然后再慢慢一点点去努力，为自己的每一点进步感到鼓舞，这样就一定会越来越好的。","0","0",,"1/4/2019 00:27:49","1/4/2019 00:27:49","8/4/2019 04:00:18","637745039"
"36c5ad2352544a89315ebcd6d17c1cca","317722302","b1164588ef3a5a3f3a4eb62492122d42","文理彦祖","切格瓦拉：“我们走后。他们会给你们修学校和医院，会提高你们的工资，这不是因为他们良心发现，也不是因为他们变成了好人。而是因为我们来过。”","0","10",,"6/4/2019 20:01:55","6/4/2019 20:01:55","8/4/2019 00:04:03","643132693"
"370d5e54d3e8956d8cec7883f4cccde0","20694013","cc9a845f4dc077a4fa9b3a1e8d5fd559","乙坂没有宇","Imagine them naked. 想象他们是裸体的. 一个在美剧和电影里出现过多次的梗 [图片] 出处我现在只记得coupling 了，IT crowd里好像也有过. 仔细想想这方法在金光万丈的浮夸画风里似乎确实还是有那么点道理的。 [图片] 是啊他们都裸体了你还怕啥？还有什么好自卑的呢？ 正经的也要说一点: 别想太多，大家都是凡人，永远别太高估别人，永远别低估自己。 多言无益 上面的你不妨试一试( ? °皿°)? 只要你别像他这样 [图片] [图片] 把自己想成裸体就好(*￣…","0","2",,"20/3/2018 14:36:32","20/3/2018 14:36:33","8/4/2019 01:38:10","346163409"
"37188bf0eb134792eff4c9948a9e0c8c","62731099","4ed50d11422662668d768087ada81f7a","孙皮皮","要去啊，不然HR要在微博上骂人了，破xx，xx工资还嫌弃。然后知乎精英一边倒的挺骂人的HR，骂你就是破xx，xx工资已经很看的起你了，你要是还口就说你玻璃心，本来就是破xx还不让人说？","1","0",,"23/7/2018 11:19:34","23/7/2018 11:19:34","8/4/2019 01:24:31","449661434"
"3734f62151bf7426aac39a945343f91e","52707189","99cab43a1b199572d8645113a1544cfb","低配彭于晏","因为懒 因为想的多 因为想给她最好的 因为有情感洁癖 因为是个颜狗 因为是个颜狗就算了还要求妹子有文化有内涵 因为性格内向不善言辞 因为脾气并不是看起来这么好 因为家庭可能不是很和谐 因为爱好广泛没时间谈恋爱 因为工作学习太忙没时间撩妹 因为别人以为他有女朋友了 因为其实他并不优质。 真的的优质男，连撩妹都很厉害才对！ [图片]","0","1",,"2/5/2017 13:31:36","2/5/2017 13:31:36","8/4/2019 06:11:36","163610167"
"3766de4054de7ed04d60408567f0d6b1","52707189","0","匿名用户","“优质”是个有趣的定义，可以包含很多指标，世俗的，平凡的，知乎的，无非几点，身高，赚钱能力，相貌。其中，身高十分客观，你要是185就是185，165就是165，吹不了牛，装不了逼，赚钱能力同样如此，年薪5万就是5万，50万就是50万，充不了胖子，50万的开的是捷豹路虎玛萨拉蒂，5万的挤个公交车。只有相貌，唯有样子，主观认知较大，我不要脸我就能说我帅，街边卖烧烤的经常称呼我是帅哥，久而久之我默认我我心底认同我就是帅哥…","1","1",,"20/12/2016 13:52:32","9/8/2018 15:55:36","8/4/2019 04:17:18","136753545"
"376c449afcdc6136a2a816bb4e8abb57","24462259","130a82a9370681717f5437c55706c7de","李蘑菇","最好的办法就是直接亲她，要是在家的话可以更过分一点，亲测有效","6","0",,"15/5/2015 00:18:08","15/5/2015 00:18:08","8/4/2019 06:27:28","47828285"
"377276e7cc4b8247ac719b3fb182b92d","20694013","740387e7b9ce5fdc682b8555f920a2ef","小星星","尝试和自己的优点做闺蜜，努力和自己的缺点做诤友。","0","0",,"30/7/2015 20:00:54","30/7/2015 20:00:54","8/4/2019 04:00:44","57109714"
"37778df0092335f0777a8d72dc00b5f5","62731099","179d9b10a558822c30708100184327cc","向日葵盛开的夏天","如果之前我还在建筑行业混，可能你们说的我都会赞成，现在我也是hr.作为hr有必要替同胞们辩解一下了，hr没有任何权利定你们的薪资！所谓你说的薪资一点点往上加极有可能是hr认为你人能力强，才会跟领导一次次沟通，一次次谈判，然后让领导给加的。hr其实很不容易，遇到有素质的面试者还懂得感谢，遇到没素质的会认为你就该为我服务，态度蛮横无理！但是大部分面试者还是比较有素质的，有的甚至入职之后还懂得感谢。看了上面的评…","6","0",,"22/7/2017 07:06:32","22/7/2017 07:06:33","8/4/2019 01:30:16","201874858"
"378560794926fd5c23fa626701913547","266574241","846bd1b2925d4ed73d829c0dab137612","William Tang","“相信是知道自己相信，知道自己相信，则是不相信” ??Sartre","0","1",,"19/6/2018 12:34:25","19/6/2018 12:34:25","8/4/2019 06:34:53","420915309"
"379447465691964567a4651a6e521707","20910380","0","匿名用户","化学界早就给出了答案：如果现在既没有应用价值也没有理论价值，说不定未来就有了呢？","0","0",,"1/10/2016 17:48:37","1/10/2016 17:48:37","8/4/2019 06:33:46","124500997"
"37957f728a5c2d83186ffd5ad19c3361","52231322","0a50f5dd4535110d7d51e8475244ed81","知乎用户","从只能电视台直播到可以自己直播视频，听他人唱歌到自己唱歌，让他人点评。买吃的可以叫外卖，出门随手一辆车就可以当出租车 。不打电话，改发语音信息，不发短信，改发微信。买东西，第二天就到了。 结婚离婚更加频繁， 红十字不再是救人的机构，春哥不是男人，老人跌倒不敢扶，被车撞了求饶，别杀我。聚会不聊天，都在玩手机。跑步不轻松，还要拍照片。 可以随随便便注册一个公司，股市注册制也准备推出，韩国对中国免签。国际…","0","1",,"17/11/2016 00:29:21","17/11/2016 00:29:21","7/4/2019 18:38:58","131619018"
"37a873a1f27d17fac8d1313ca32de942","20694013","bd6b9685a4996dbef5a00be55fa632d4","有浪有风来","逃避","0","0",,"3/8/2015 15:42:55","3/8/2015 15:42:55","8/4/2019 03:48:20","57599126"
"37b2c5700199bf869fc7f438366c9356","266574241","fdc5f2461372035d9875731430643e3c","子囚非鱼","1.“柳枝顺从风势，方能枝繁叶茂，终有一天，无数柳枝会形成可以抵抗大风的铜墙铁壁。这就是柳枝的目的。”??《沙丘》2.“愿望不是鱼，否则世人都会去撒网。”??《沙丘》3.“我以这一丛野草，在明与暗，生与死，过去与未来之际，献于友与仇，人与兽，爱者与不爱者之前作证”??《诗的八堂课》4.人生有两大悲剧：一是没有得到你心爱的东西；另一则是得到了你心爱的东西。??（萧伯纳）5. 我用什么才能留住你？我向你献上瘦…","0","2",,"20/12/2018 18:28:48","20/12/2018 18:28:48","8/4/2019 08:02:15","556151391"
"380d625b7458a538a717f40e955db673","266574241","2dc9e05470d653ff1ac40a92145b8a68","薄荷绿","我天生不合群。一向话少，时而冷场。有过被孤立，有过被诟病。有过自我质疑，也有到过崩坏的边缘。合也无味，孤也无味。党同伐异，这是人性。最终决意做个哑巴。少戾气，不言语，从心过活。亚里士多德说“离群索居者，不是野兽，便是神灵。”我既做不上神灵，那当个野兽也好。???孟凡明《等一场雪》 当你厌恶一个圈子的人 你表达厌恶最好的方式不是同他们斗智斗勇 而是暗自努力 加把劲甩开他们 那样 他们就将永远从你的世界中…","0","4",,"13/12/2018 11:16:10","13/12/2018 11:16:40","8/4/2019 06:25:38","551031075"
"386fbfa49279994f170c4231e2aadc53","20694013","5d1a30983ab5cc2bb0a644c95d821d7c","知乎用户","变得有钱","0","0",,"20/1/2017 17:57:35","20/1/2017 17:57:35","8/4/2019 03:30:33","141968883"
"3877236b896edf9187a9c51530ba83b1","20694013","7452159e329fc221f45a1b400317c5e9","秦卓","曾经真的自卑到骨子里，家庭是自卑的来源，对所有人都很卑微，害怕自己的一言一行让别人不喜欢我，但是在我痛花300大洋买了个YSL的口红后整个人都变了，不是虚荣，那是我自己的钱挣来的感觉更有底气，当自己敏感多疑害怕别人讨厌我的时候总会想起自己的YSL口红，总觉得因为有了它，不怕再失去什么。这应该就是安全感。仅仅对我来说。","1","1",,"10/6/2018 19:34:50","10/6/2018 19:36:10","8/4/2019 01:50:02","414296159"
"38914605d81f0885b5cf758e7c8100c7","266574241","9223c9bacd6e41804283562b9927b514","偏要勉强","忘记在哪看到的了:今年我二十岁，三十年后我五十岁，六十年后我八十岁。二十岁的某一天我失去了你，所以直到八十岁我都不会再跟你有任何交集。空旷明亮的六十年，所有粘稠疏朗的关系，所有起承转折的心绪，都没有你。就想起曾看过的那段话:“两只蚂蚁相遇，只是彼此碰了一下触须就向相反方向爬去，爬了很久之后突然都感到遗憾，在这样广大的时空中，体型如此微小的同类不期而遇，可是我们竟没有彼此拥抱一下”","0","7",,"25/8/2018 11:29:54","25/8/2018 11:31:42","8/4/2019 06:30:48","477489432"
"38cd57acfb37b90b92be74d77f0af031","23049278","0","匿名用户","有人写辽宁仰融的故事吗？ 和健力宝一样，被政府玩脱的企业家","0","0",,"10/9/2016 16:23:43","10/9/2016 16:23:43","8/4/2019 01:21:03","121345392"
"38ea7e89c52126d02d06c9549c9984f5","22148480","2ad81c8a01a31f156ff16a439b926ba8","知乎用户","夸奖，事业线很好啊，我喜欢","4","30",,"30/11/2013 00:32:52","30/11/2013 00:32:52","7/4/2019 18:21:02","20452676"
"38f82600bfac769188e969a45341b479","38497405","45d58d01a90f6249d4720a3936d9172f","Expurgator","微信。虽然我个人一直在坚持支付宝但是真的对小马哥服气企鹅帝国用用户打下的基础实在是太牛啤了不可动摇","0","0",,"11/11/2018 19:36:35","11/11/2018 19:36:35","8/4/2019 03:44:54","529388431"
"3915dde9ceff591725c51fadf950a000","27702564","2cbbfa040d55a40f05d81a41718ca2da","希望","我是来看回答的。","0","0",,"19/4/2015 19:41:51","19/4/2015 19:41:51","8/4/2019 07:52:51","45274893"
"391940ebfce62a73d5a54cc436984de1","266574241","03d12e6ba6cfb710ac5b1c5f54da63e2","安筱筱筱","Failure is not fatal,but failure to change might be. [图片] 这是我高中英语老师写给我们的一句话，她的字真的超级好看啊啊啊！Try everything, not for glory, but for joy.这一句是我参加英语演讲比赛时，评委给我们所有参赛选手的一句话。这两句我一直都记在心上，感觉很有哲理。","0","5",,"3/10/2018 18:51:00","3/10/2018 18:51:18","8/4/2019 07:49:50","503109685"
"391d569d7837cb0b6f1abc55f25a4d8b","26753619","6ace79c0de29df7b147a8f5977109fff","hzcforward","我帮人吐槽的： 我发现好多。。。。曾经表达过要追我的男生都陆续结婚了，或者有女朋友了。擦擦擦。。最近听到过两个之前的。。师兄都留校当老师，然后结婚了。。。我也是醉了啊","0","0",,"21/2/2015 23:14:02","21/2/2015 23:14:02","8/4/2019 07:49:40","40243398"
"3922ad7e6c147a3b38d323c3e70fe116","27195235","e01f40e70cdcd0b31c2d2523f55ecff5","马萌主","爱迪生孵鸡蛋的故事，华盛顿砍樱桃树的故事，","2","4",,"6/1/2015 02:31:24","6/1/2015 02:31:24","8/4/2019 03:28:20","36564397"
"3944eed9e9e68310cd54d1d2eebfabf7","22867272","88fa9035e4a7d09f03ea28849e9556cd","vapour","对话尽量使用问句。 这样你们就可以一问一答，聊起来了~","0","0",,"2/8/2015 13:41:49","2/8/2015 13:41:49","8/4/2019 03:35:25","57451450"
"3959a8abcbe3029d67bef2cb3d905479","266574241","4911c945902d2d8c6ae67491c7dfe91c","知乎用户","定风波【宋】苏轼 三月七日沙湖道中遇雨。雨具先去，同行皆狼狈，余独不觉。已而遂晴，故作此。莫听穿林打叶声，何妨吟啸且徐行。竹杖芒鞋轻胜马，谁怕？一蓑烟雨任平生。料峭春风吹酒醒，微冷，山头斜照却相迎。回首向来萧瑟处，归去，也无风雨也无晴。","2","11",,"12/5/2018 23:00:56","12/5/2018 23:00:56","8/4/2019 06:33:53","390057343"
"39b895be535c262e25c796c6d21c74c5","299171677","3afe4a42cfbbfccfd4e4a39780e61ca2","恭喜娘娘荣登后位","怀孕这些事真的是因人而异，我刚生完宝宝，说说整个孕期，早期就干呕过几次，口味完全没变怀孕前喜欢吃什么怀孕后还是喜欢吃什么，晚期没有这里疼哪里疼的，唯一有点就是运气真的性格有点古怪，很小心眼。","0","0",,"14/11/2018 07:26:30","14/11/2018 07:26:30","7/4/2019 18:40:39","531015025"
"39e56c3ba83d2f6e4b1fb17b7980a4e4","27195235","669a50a550ae3332a66d5345054377e0","橙英俊","牛顿的那句 我不过是站在巨人的肩膀上。hh 其实是句嘲讽。","0","3",,"27/8/2017 17:51:53","27/8/2017 17:51:54","8/4/2019 03:31:37","221322363"
"39f613000dbb842eedeaeb741cba8052","38894816","9b98d030753ef3caad66ad21d513b2a5","苟活着的苟活者","清手机时把和前任照片不小心清了，难过的不行，(当时正处于分手完颓废堕落要死的阶段) 然后上淘宝 花了两百多 找了四家店让找回不小心删去的手机文件(其实就是店主给你个安装包 让你下载他家的用来找回删去文件的app) 而且....最后照片还是没能找回 现在想想 几个月前的我真是傻得可以","0","1",,"10/2/2019 21:38:07","10/2/2019 21:38:07","7/4/2019 18:46:17","594196018"
"3a0599bc9d0c7f12518e12e6a34342fb","266574241","02710562b01abf2bba1a250b65936515","绛色","足够自信，足够坦然 [图片] 人生，总会有不期而遇的温暖，和生生不息的希望。 [图片] 我始终相信，走过平湖烟雨岁月山河，那些历尽劫数，尝遍百味的人会更加生动而干净。”——白落梅 [图片] 尽管走下去，不必逗留着，去采鲜花来保存，因为一路上，花自然会开放。 [图片] 就是到了今天，我也从没觉得自己会输。 [图片] 人生入路，须在荒凉中走出繁华的风景来。 [图片] 此后没有火炬，我便是唯一的光。 [图片] 身陷井隅，心向璀璨。杳无音讯，我性空山。","0","2",,"27/8/2018 10:31:37","14/12/2018 12:54:17","8/4/2019 07:56:43","479022546"
"3a0e5f1f9a675a13f40e0fdc7ae38e27","62731099","bdb41daa3572f6a0a953baa094ac8512","烬默","HR 决定了一家公司的企业文化和管理制度。 所以，别去","2","4",,"22/7/2017 12:02:42","22/7/2017 12:02:43","8/4/2019 01:25:01","201970820"
"3a0f112d04d0a5c03fce71b8ccc9dbae","26129205","404854f5badb2bdaa726ca8ebb652863","神奇的雪May子","多图来袭，本人是混油皮，T区爱出油，两颊偏干，以下护肤产品个人感觉性价比高又比价好用，如果内容你喜欢，麻溜儿给我点个赞呀~先点赞再收藏，谢谢哦~注意！！！文末有福利！！！废话不多说，我们直接开始吧。1、旁氏大米洗面奶 [图片] 记得是出去玩但忘带洗面奶，想着去屈臣氏随便买一罐，就被这只Q萌的小黄人吸引买下来了，价格也不贵，貌似只有十几块，但用下来的感受真真没话说。使用感来说，黄色米粹润泽这只，氨基酸配方更温和。…","0","4",,"17/5/2018 14:26:31","17/5/2018 14:26:32","8/4/2019 00:25:53","393947051"
"3a1306b1fc39c7fd960416deafe6d2ef","26753619","0f091be64b0525d8fc16f3ab098980b2","坏笑的萝卜","认真听她说话，从她的角度考虑问题。是的女生很多情绪是男生没法理解的，所以女生有情绪的时候最好能把大致情况讲清楚，男生好好听，并且告诉她，我理解你，支持你，有我在你不要怕就好，而不是和她讲道理，只从自己的角度出发看待问题。 大多时候女生的情绪发泄只是想要有个人可以依靠。在没有你的时候她可以很坚强，可是有了你之后她就是一个需要人疼的小姑娘。","0","0",,"16/12/2017 01:43:59","16/12/2017 01:44:00","8/4/2019 06:33:34","277170595"
"3a29e33c0931bb19f298c473d815d7ef","22867272","6a0dbfcbcb4e7dc69752e230533776e3","看向未来","首先应该问自己，为什么要花费时间和经历去聊天，了解了这个问题后。这个问题才有可能解答，因为对不同的人，聊天怎么能一样呢？ 情侣之间，就是说说情话，开开玩笑，东一句西一句。自己想说什么就说什么，情绪来了再给点承诺，说说自己的决心，永远对他（她）好。 朋友之间的聊天就比较有质量了，至少是双方有共鸣的事情，否则聊不起来。 和父母，发自内心的感恩，关切。 等等等等，自己总结吧 就酱","0","0",,"31/3/2016 12:36:20","31/3/2016 12:36:20","8/4/2019 03:30:16","93068436"
"3a329d5873d898560aa262539505b4e7","299171677","ad6fa39727ddc04daaeca3736bde9518","妮子宝儿","说一说我怀孕做的胎梦吧！我觉得每个怀孕的妈妈都应该做过很神奇的梦！我以前不相信这些的 但是怀孕做了几个梦 真的特别神奇 一胎是个女儿 属龙 梦里一直有一条彩色的蛇在床上陪我睡觉 我还抱着 梦醒后我还懵 我明明是特别胆小的人 二胎之前做了个梦 我打开家里大门 有两个小男孩在我前面跑 一个大一点 穿着一件马褂 一个小一点 穿一个肚兜 我看着他们俩跑进院子 打开我那一间房门 我跟过去的看见院子里蹲着一只老虎 然后再看 我…","0","0",,"4/12/2018 15:39:31","4/12/2018 15:39:31","7/4/2019 18:37:35","545084004"
"3a38b432304bacb415e492cde1232433","24462259","0","匿名用户","给我买好吃的顺带来一炮","0","0",,"8/5/2015 12:09:17","8/5/2015 12:09:17","8/4/2019 06:32:05","47113880"
"3a5d9f334c849f05560e39347f0da257","38894816","4582c2e0fe81e9e778b7038c35acc8da","Shiny Ann","磁疗床垫… 因为高中的时候学（kan）习（ju）看得我颈椎有点问题，所以我妈拿出了七千多大洋给我买了个磁疗床垫，PS:我最近才知道！ 我看到磁疗脑子里本来就是呵呵了…听到我妈从卖家那里学来的介绍更是呵呵，一会托玛琳是碧玺啊，慈禧老佛爷都戴碧玺啊！慈禧还用鸟屎擦脸呢！一会又是磁片对身体好，不能隔太多层被子，一张床单就行了！问题是这货硬的跟三合板一样，而且上面又有一堆磁片，虽然我不是豌豆公主…可也没那么糙啊！…","1","1",,"4/1/2016 23:08:44","4/1/2016 23:08:44","7/4/2019 18:43:54","79981749"
"3a6a35d7d9094bb5c78a5cc1b59b520c","52231322","966e63f1e55a88146f0f4675bba962a3","板蓝根","家里的座机都落灰了……","3","1",,"24/11/2016 10:55:01","24/11/2016 10:55:01","7/4/2019 18:39:56","132768980"
"3a7f29f0faeb93504420538de2ab3e0e","20694013","318a11fa69ffb2654b55aa880433065e","郭子鱼","给自己这样的暗示： 想想如果发生地震海啸什么的，该遇难也躲不过，管你是谁。 都是平等的individuals ，在世上也只有几万天，何必自卑，无愧就好。","1","2",,"11/9/2014 11:50:53","11/9/2014 11:50:53","8/4/2019 01:42:51","30400858"
"3a9d3f9fcfe3acd4d27038e01941abf5","299171677","be2bf5d3615800f23a417df540349c16","谷雨","我，一个身体健康，健壮如牛的人在怀孕期间，十分小心饮食，可以说是严格按照怀孕来要求自己少油少盐多吃青菜但是！！！依然得了妊娠期高血压而且严重到不足月就得剖出来，不然母子都有生命危险 我问！为什么我会得这个病因为，赶巧了呗，无法做出归因","0","0",,"22/10/2018 19:34:32","22/10/2018 19:34:32","7/4/2019 18:42:37","516136509"
"3aad63dc7eb30fc86fd869c7b14795bd","266574241","6f630ce1c933ed51bf313b8da5dd152b","summer","我久久注视着太阳，它对我说话，它说如果我退缩就会生病。 ??金福南杀人事件始末 有时候就是为了那口气而拼命。 当你开始真正恐惧死亡的时候，你才会懂得珍惜生命。 ??这个杀手不太冷 听着，孩子，他骗你的，事实是，你永远不可能当上总统，就像你海报里的那些篮球运动员，他们说你能做成任何事，当超级巨星，但他们基因好，能长两米多，如果不是呢，你说说他们还能有什么，一无所有。孩子，这里不是你我能待的地方，有梦想…","0","3",,"7/12/2018 11:50:01","7/12/2018 11:50:01","8/4/2019 06:39:03","547071293"
"3ab929125e21917b6de604031ed23944","20318161","0","匿名用户","百度：万门大学苏曼教室 老师十分美丽 据说是北大日语本硕博 教得非常好 哔哩哔哩上就有资源 我本来在学校每周六辅修日语 一个教学方法比较传统的老爷爷在教 学五十音的时候看到了苏曼老师的视频 感到非常害怕 我之前学的都是些什么鬼啊…… 于是我就翘……课……了…… 少年啊安利收好不谢：）","0","3",,"26/9/2015 10:44:17","26/9/2015 10:44:17","8/4/2019 00:09:10","65251018"
"3adcb0febb51e4cca1dbd580e5867d85","20694013","14dd9d0fc41af286bc1244063556242c","木叶","听再多的故事也没有用，出色地完成牛逼闪闪的任务就行。","0","0",,"16/4/2016 11:11:25","16/4/2016 11:11:25","8/4/2019 03:36:46","95486223"
"3af899ad556d30b35a09147814c2ad07","20694013","591590dee2aaad1d0a1fa530467564e3","一块玻璃","高二的时候脸上大面积爆痘，严重到出门买个饭，打饭的阿姨会关心一下，去卫生间，打扫的阿姨还会问一下。后来出门都戴口罩，或者尽量不出门。高中毕业后基本在家待着，不愿意出门。 以前从没觉得自己的外貌怎么样，现在哪怕是朋友随便的玩笑，说我丑什么的，我真的会很难受，但是还是要笑着当没事的样子。 曾经因为同学说我长痘这件事，回家还哭了 现在皮肤好很多了，基本只剩印了 但跟朋友出门，还是觉得自己不好看 现在最大的…","0","0",,"19/9/2017 11:24:37","19/9/2017 11:24:38","8/4/2019 02:19:08","232226859"
"3af8e382df6900b311315e93ac3e616a","20694013","d43661a31167a79e64c6aa9fd5611d5f","贾龙涛","世事不必尽完美","0","1",,"4/8/2015 11:13:23","4/8/2015 11:13:23","8/4/2019 01:51:13","57706273"
